Plant Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,January,February,March,April,May,June,July,August,September,October,November,December,Yearly_generation,BA_CODE,YEAR
533,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,VAN2,"109,499","97,521","92,965","90,032","36,912","108,644","107,607","111,280","101,417","72,096","107,582","109,936",1145491.00,AEC,2022
533,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,VAN3,"109,136","85,985","106,686","105,388","44,301","121,515","121,694","124,077","115,328","75,639","115,842","113,631",1239222.00,AEC,2022
564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,1,"164,959","88,869","249,600","200,133","177,644","155,296","147,199","132,316","139,432","212,375","182,371","178,125",2028319.00,FMPP,2022
564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,2,"96,239","130,104",0,"203,892","175,527","177,884","161,617","157,829","151,150","203,550","218,447","234,192",1910431.00,FMPP,2022
564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,B,"63,687","54,661","66,764","32,141","75,638","71,409","74,957","76,126","72,439","30,592","57,382","70,292",746088.00,FMPP,2022
564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,B1,"109,664","92,379","105,254","46,381","109,481","106,946","111,294","112,081","108,341","50,091","92,243","118,108",1162263.00,FMPP,2022
568,Bridgeport Station,PSEG Power Connecticut LLC,15452,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,501,"218,980",.,"195,793","203,264","336,433","326,338","335,802","342,635",0,0,"201,202","319,135",2479582.00,ISNE,2022
568,Bridgeport Station,PSEG Power Connecticut LLC,15452,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,502,"93,507",.,0,0,0,0,0,0,"312,251","299,574",0,0,705332.00,ISNE,2022
589,J C McNeil,City of Burlington Electric - (VT),2548,VT,NEW,NPCC,22,1,Electric Utility,1,"36,165","33,825","25,342",0,"3,787","13,093","33,526","25,511","1,238",0,"20,758","35,736",228981.00,ISNE,2022
594,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,4,"68,948","29,648","-3,588","-2,800","6,127","19,897","-2,699",16,"-2,552","-2,249","-2,419","-1,043",107286.00,PJM,2022
602,Brandon Shores,Brandon Shores LLC,60421,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,1,"232,916","68,288",0,"6,889","69,279","147,213","155,935","96,409","98,192",0,0,"104,363",979484.00,PJM,2022
602,Brandon Shores,Brandon Shores LLC,60421,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,2,"255,226","66,732",0,0,"38,346","142,054","184,828","158,595","117,000",0,0,"142,383",1105164.00,PJM,2022
609,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3A,"108,818","6,556","105,098","16,206","195,808","127,262","148,827","137,682","165,652","7,906","7,095","171,872",1198782.00,FPL,2022
609,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3B,"11,323","184,406",0,"129,291","115,650","165,339","171,665","172,943","210,236","21,821","25,613","119,171",1327458.00,FPL,2022
609,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3C,"48,586",0,"79,945","112,395","101,093","109,594","133,978","149,995","137,583","13,011","26,373","139,383",1051936.00,FPL,2022
609,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3ST,"157,989","89,915","138,626","132,520","160,407","219,888","249,868","243,747","107,178","21,371","30,027","228,969",1780505.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,2A,"82,516","59,450","94,733","98,854","99,206","101,893","115,972","107,942","67,910","88,556","102,988","40,249",1060269.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,2B,"67,463","62,562","77,832","75,289","72,477","68,841","78,217","72,643","91,007","93,678","113,636","11,210",884855.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,2C,"91,547","83,453","102,860","104,667","111,080","100,150","111,410","93,868","94,522","91,780","106,887","83,894",1176118.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,2D,"96,044","196,242","101,564","239,628","99,705","222,719","254,824","239,752","81,350","104,799","15,051","78,486",1730164.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,2E,"210,982","90,313","246,566","101,609","233,009","99,820","111,226","106,977","218,192","82,470","104,696","143,452",1749312.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,2F,"59,083","75,186","109,016","101,308","88,453","88,977","108,228","100,640","89,670","105,783","107,673","73,053",1107070.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST1,"98,923","101,516","114,993","97,269","110,166","79,639","107,213","102,576","100,979","69,220","68,139","50,952",1101585.00,FPL,2022
612,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST2,"90,478","83,174","105,632","114,137","102,404","104,800","104,173","107,202","93,911","223,082","214,528","70,880",1414401.00,FPL,2022
617,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5A,"180,403","272,388","82,792","146,403","136,151","114,066","139,526","228,608","140,859","131,470","110,169","95,338",1778173.00,FPL,2022
617,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5B,"188,893","163,295","84,023","111,881","122,643","117,266","141,283","136,718","114,856","112,617","115,165","109,565",1518205.00,FPL,2022
617,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5C,"311,264","165,401","152,053","141,921","115,187","132,274","138,686","127,472","118,975","102,657","124,841","180,040",1810771.00,FPL,2022
617,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5ST,"186,366","152,150","106,711","225,036","199,145","200,670","231,627","145,877","207,532","166,264","197,906","121,852",2141136.00,FPL,2022
619,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5A,"89,453","163,515","155,871","208,903","170,764","135,213","246,076","249,223","143,187","104,939","133,862","164,501",1965507.00,FPL,2022
619,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5B,"140,684","125,646","235,677","163,100","224,697","222,439","149,624","154,560","28,670","109,750","165,716","163,867",1884430.00,FPL,2022
619,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5C,"122,646","82,260","142,430","129,016","123,292","156,864","153,032","151,060","132,951","120,108","22,803","91,958",1428420.00,FPL,2022
619,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5ST,"58,554","94,831","140,141","93,853","124,914","118,073","139,831","138,481","161,534","181,591","179,120","56,351",1487274.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,4,"35,611","44,738","80,535","108,498","63,532","145,390","172,416","168,169","76,240","114,685","126,534","50,561",1186909.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,4A,"51,976","34,709","60,013","43,516","68,029","54,031","74,136","75,496","63,460","43,372","45,710","93,279",707727.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,4B,"40,713","33,464","61,178","44,297","63,136","53,691","70,382","59,957","82,238","61,174","71,138","146,286",787654.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,4C,"42,691","40,924","72,530","49,490","71,061","70,176","74,695","87,740","161,641","49,769","42,756","81,081",844554.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,4D,"101,549","86,182","156,075","53,312","151,246","75,244","83,343","74,916","65,782","57,590","65,460","32,029",1002728.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5,"41,182","38,595","76,973","68,622","69,302","100,863","45,828","88,527","61,465","143,426","143,821","21,511",900115.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5A,"33,032","35,899","63,559","60,456","106,279","49,072","77,504","78,598","59,220","67,358","65,491","19,148",715616.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5B,"78,456","74,743","160,466","56,487","174,504","55,030","60,521","73,055","104,204","55,541","67,171","30,790",990968.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5C,"30,829","31,681","65,190","66,537","81,625","92,561","96,504","93,701","91,298","73,894","66,260","27,918",817998.00,FPL,2022
620,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5D,"38,221","31,195","88,026","137,594","59,343","165,112","152,959","180,846","152,959","66,148","66,650","53,758",1192811.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5CA,"145,334","44,793","257,545","90,511","224,598","85,542","101,862","96,948","94,208","197,174","128,407","75,850",1542772.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5CTA,"68,631","55,223","130,700","95,595","88,793","68,833","99,018","97,198","99,026","76,514","54,217","72,218",1005966.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5CTB,"31,748","47,573","96,717","228,839","90,016","207,715","244,597","241,865","228,331","82,949","59,570","180,395",1740315.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5CTC,"65,030","140,648","99,362","92,752","102,943","80,332","77,885","93,791","77,516","88,396","48,005","85,568",1052228.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5CTD,"60,023","69,041","92,344","93,210","85,223","97,309","110,657","99,142","86,391","64,791","56,282","59,110",973523.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,FPL,2022
621,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,FPL,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,1GTA,"184,249","152,137","176,124","84,566","57,670","169,502","176,464","175,560","162,885","180,353","121,553","170,694",1811757.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,1GTB,"178,556","115,499","172,996","45,333","67,098","165,282","171,158","170,002","156,144","176,355","120,043","169,088",1707554.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,2GTA,"181,395","137,115","147,911","172,602","174,427","163,557","173,598","173,697","44,762","48,339","173,038","173,909",1764350.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,2GTB,"209,163","151,550","183,124","171,658","175,872","161,163","172,412","170,933","88,446","56,392","173,738","173,041",1887492.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,5,"148,260","158,983","177,541","326,415","196,551","212,893","256,607","132,448","220,644","143,197","250,015","91,761",2315315.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CC1ST,"180,818","148,780","133,401","66,928","78,301","216,489","222,816","223,072","204,308","223,372","146,170","199,930",2044385.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CC2ST,"208,155","166,475","166,199","197,839","207,939","195,450","207,682","207,891","80,283","62,591","207,646","202,759",2110909.00,FPC,2022
628,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,ST4,"54,903","282,839",0,"163,666","228,055","232,481","187,838","224,577","108,689","67,782","236,587","271,903",2059320.00,FPC,2022
634,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,4AGT,"112,987","98,247","60,898","98,097","111,914","99,450","114,702","114,512","96,268","73,163","32,092","92,884",1105214.00,FPC,2022
634,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,4BGT,"13,451","4,125","83,824","105,063","114,251","113,032","111,709","95,275","105,673","109,399","89,832","104,321",1049955.00,FPC,2022
634,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,4CGT,"94,464","82,400","27,197","92,918","106,901","113,024","115,621","112,438","101,564","64,957","29,787","67,108",1008379.00,FPC,2022
634,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,4DGT,"66,871","28,070","98,028","59,341","107,871","111,216","115,684","114,287","99,913","114,554","106,808","85,114",1107757.00,FPC,2022
634,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,4ST,"161,428","120,726","155,802","206,206","228,333","267,400","282,759","267,402","228,835","183,489","34,297","197,446",2334123.00,FPC,2022
641,Gulf Clean Energy Center,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,4,-218,-274,-322,-358,"8,725",-364,255,-209,"2,765",.,.,.,10000.00,SOCO,2022
641,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,4,.,.,.,.,.,.,.,.,.,558,-142,-141,275.00,SOCO,2022
641,Gulf Clean Energy Center,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,5,-216,-282,-322,-348,"6,064",-362,626,-219,"1,585",.,.,.,6526.00,SOCO,2022
641,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,5,.,.,.,.,.,.,.,.,.,"2,614",-148,-146,2320.00,SOCO,2022
641,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,6,.,.,.,.,.,.,.,.,.,"20,188","16,364","40,514",77066.00,SOCO,2022
641,Gulf Clean Energy Center,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,6,-659,-601,-672,"3,478","93,080","97,794","88,340","31,230","22,503",.,.,.,334493.00,SOCO,2022
641,Gulf Clean Energy Center,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,7,"143,617","40,844",-503,0,-336,"46,698","162,767","126,076","87,156",.,.,.,606319.00,SOCO,2022
641,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,7,.,.,.,.,.,.,.,.,.,"68,866","23,981","76,585",169432.00,SOCO,2022
643,Lansing Smith,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,3A,"136,568","127,087","94,222","130,481","131,938","135,827","105,590","144,140","119,852",.,.,.,1125705.00,SOCO,2022
643,Lansing Smith,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3A,.,.,.,.,.,.,.,.,.,"110,947","128,685","109,735",349367.00,SOCO,2022
643,Lansing Smith,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3B,.,.,.,.,.,.,.,.,.,"110,886","123,703","117,191",351780.00,SOCO,2022
643,Lansing Smith,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,3B,"139,180","114,852","71,505","144,530","137,920","146,674","133,502","154,625","133,772",.,.,.,1176560.00,SOCO,2022
643,Lansing Smith,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,3S,"153,782","113,055","92,980","125,527","152,063","128,722","138,670","143,423","128,800",.,.,.,1177022.00,SOCO,2022
643,Lansing Smith,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,3S,.,.,.,.,.,.,.,.,.,"117,928","133,359","110,297",361584.00,SOCO,2022
645,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST1,0,0,0,0,0,.,0,0,0,.,0,0,0.00,TEC,2022
645,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST2,0,0,0,0,0,.,0,0,0,.,0,0,0.00,TEC,2022
645,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST3,"103,754","93,045",0,0,"36,091",.,"50,569",0,"70,843",.,"78,988","12,675",445965.00,TEC,2022
645,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST4,"120,227","162,984","172,474","76,825","161,117",.,"133,740","155,157","47,320",.,"40,820","200,053",1270717.00,TEC,2022
663,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,1,"9,139","9,858","17,585","17,060","18,141","17,606","15,746","17,889",.,0,0,"8,440",131464.00,GVL,2022
663,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,2,"53,758","16,279",0,"34,564","62,039","52,182","61,600","60,531",.,"29,159","33,461","56,222",459795.00,GVL,2022
667,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,1,"24,292","-3,490","-5,770","-5,730","-6,106","33,309","-6,689","-6,513","-6,129","-5,594","-3,153","68,219",76646.00,JEA,2022
667,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,2,"144,756","130,158","102,882","81,841","122,698","135,694","147,030","161,625","143,740","109,381","52,774","133,541",1466120.00,JEA,2022
667,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST3,"143,126","105,003","86,047","173,598","181,931","207,075","212,294","187,542","145,719","124,728","156,235","44,294",1767592.00,JEA,2022
676,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,5CT,"140,128","120,080","88,142","128,229","140,626","123,731","134,569","179,478","112,877","132,833","146,370","78,925",1525988.00,FMPP,2022
676,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,5ST,"75,207","66,236","47,391","70,995","75,352","63,902","70,150","61,659","57,994","72,270","75,842","41,001",777999.00,FMPP,2022
688,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,2,"38,402","36,887","30,464","38,995","32,874","41,922","42,067","39,469","40,303","36,925","35,868","41,322",455498.00,TAL,2022
688,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,CT 2A,"76,907","71,720","60,366","72,796","64,055","83,669","85,162","80,234","79,949","71,110","70,174","80,069",896211.00,TAL,2022
703,Bowen,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,1,"239,736","243,580","332,122","333,404","263,274","355,574","226,930","13,812","284,570","196,144","116,836","169,735",2775717.00,SOCO,2022
703,Bowen,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,2,"295,637","236,090","191,084","176,273","25,903","61,808","103,838","175,158","71,524","145,728","318,248","297,367",2098658.00,SOCO,2022
703,Bowen,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,3,"170,792","227,580","220,900","84,993","90,056","327,063","-4,283","380,741","45,416","-5,246","146,233","226,042",1910287.00,SOCO,2022
703,Bowen,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,4,"201,062","-3,823","69,417","-4,295","439,780","342,704","-4,898","-4,376","112,040","-4,003","107,014","440,868",1691490.00,SOCO,2022
710,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,4,"200,202","168,383","185,859","156,968","221,093","228,394","229,417","226,703","203,217","212,697","207,881","139,186",2380000.00,SOCO,2022
710,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,5,"202,138","166,070","60,107","153,033","177,238","227,619","199,694","209,731","192,608","203,730","202,115","213,490",2207573.00,SOCO,2022
710,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,5ACT,"190,859","161,515","32,789","129,303","142,259","171,805","174,407","168,893","164,308","167,076","173,648","187,786",1864648.00,SOCO,2022
710,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,5BCT,"188,539","160,145","89,023","168,431","151,969","170,129","173,637","171,053","154,106","179,430","173,012","186,961",1966435.00,SOCO,2022
