Region,State,Plant,ORSPL,Unit,Full Name,County,Generation
Midwest,MI,Midland Cogeneration Venture,10745,009,Midland Cogeneration Venture 009,Midland County,372202.25
Midwest,MI,Midland Cogeneration Venture,10745,010,Midland Cogeneration Venture 010,Midland County,395625.5
Midwest,MI,Midland Cogeneration Venture,10745,011,Midland Cogeneration Venture 011,Midland County,383050.25
Midwest,MI,Midland Cogeneration Venture,10745,012,Midland Cogeneration Venture 012,Midland County,656556.75
Midwest,MI,Midland Cogeneration Venture,10745,013,Midland Cogeneration Venture 013,Midland County,394372.5
Midwest,MI,Midland Cogeneration Venture,10745,014,Midland Cogeneration Venture 014,Midland County,410058.25
Midwest,MI,Midland Cogeneration Venture,10745,016,Midland Cogeneration Venture 016,Midland County,0
Midwest,MI,Midland Cogeneration Venture,10745,017,Midland Cogeneration Venture 017,Midland County,0
Midwest,MI,Midland Cogeneration Venture,10745,018,Midland Cogeneration Venture 018,Midland County,0
Midwest,MI,Midland Cogeneration Venture,10745,019,Midland Cogeneration Venture 019,Midland County,0
Midwest,MI,Midland Cogeneration Venture,10745,020,Midland Cogeneration Venture 020,Midland County,0
Midwest,MI,Midland Cogeneration Venture,10745,021,Midland Cogeneration Venture 021,Midland County,0
Mid-Atlantic,NJ,"Camden Plant Holding, LLC",10751,002001,"Camden Plant Holding, LLC 002001",Camden County,42531.39
Northwest,NV,Las Vegas Generating Station,10761,1,Las Vegas Generating Station 1,Clark County,54478.75
Northwest,NV,Las Vegas Generating Station,10761,2,Las Vegas Generating Station 2,Clark County,43407.02
Northwest,NV,Las Vegas Generating Station,10761,3,Las Vegas Generating Station 3,Clark County,61909.82
Northwest,NV,Las Vegas Generating Station,10761,4,Las Vegas Generating Station 4,Clark County,59622.32
Northwest,NV,Las Vegas Generating Station,10761,5,Las Vegas Generating Station 5,Clark County,60810.24
Mid-Atlantic,VA,Hopewell Power Station,10771,1,Hopewell Power Station 1,Hopewell city,0
Mid-Atlantic,VA,Hopewell Power Station,10771,2,Hopewell Power Station 2,Hopewell city,0
Mid-Atlantic,VA,Altavista Power Station,10773,1,Altavista Power Station 1,Campbell County,0
Mid-Atlantic,VA,Altavista Power Station,10773,2,Altavista Power Station 2,Campbell County,0
Mid-Atlantic,VA,Southampton Power Station,10774,1,Southampton Power Station 1,Southampton County,0
Mid-Atlantic,VA,Southampton Power Station,10774,2,Southampton Power Station 2,Southampton County,0
Mid-Atlantic,WV,Chemours Belle Plant,10788,612,Chemours Belle Plant 612,Kanawha County,0
New York,NY,AG - Energy,10803,1,AG - Energy 1,St. Lawrence County,0
New York,NY,AG - Energy,10803,2,AG - Energy 2,St. Lawrence County,0
Mid-Atlantic,NJ,"E F Kenilworth, Inc.",10805,002001,"E F Kenilworth, Inc. 002001",Union County,130341.25
Midwest,MI,Grayling Generating Station,10822,1,Grayling Generating Station 1,Crawford County,0
New England,MA,Deer Island Treatment,10823,S42,Deer Island Treatment S42,Suffolk County,3384.38
New England,MA,Deer Island Treatment,10823,S43,Deer Island Treatment S43,Suffolk County,3331.8
Midwest,MN,Northshore Mining Silver Bay Power,10849,PB1,Northshore Mining Silver Bay Power PB1,Lake County,169838.78
Midwest,MN,Northshore Mining Silver Bay Power,10849,PB2,Northshore Mining Silver Bay Power PB2,Lake County,282338.32
Midwest,IL,Archer Daniels Midland Co.,10865,FBC1,Archer Daniels Midland Co. FBC1,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC2,Archer Daniels Midland Co. FBC2,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC3,Archer Daniels Midland Co. FBC3,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC4,Archer Daniels Midland Co. FBC4,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC5,Archer Daniels Midland Co. FBC5,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC6,Archer Daniels Midland Co. FBC6,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC7,Archer Daniels Midland Co. FBC7,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC8,Archer Daniels Midland Co. FBC8,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,FBC9,Archer Daniels Midland Co. FBC9,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,GB1,Archer Daniels Midland Co. GB1,Macon County,0
Midwest,IL,Archer Daniels Midland Co.,10865,GB2,Archer Daniels Midland Co. GB2,Macon County,0
Midwest,IL,Archer Daniels Midland Co. - Peoria,10866,13,Archer Daniels Midland Co. - Peoria 13,Peoria County,0
Midwest,IL,Archer Daniels Midland Co. - Peoria,10866,14,Archer Daniels Midland Co. - Peoria 14,Peoria County,0
Midwest,IL,Tate & Lyle,10867,123-08,Tate & Lyle 123-08,Macon County,0
Midwest,IL,Tate & Lyle,10867,123-09,Tate & Lyle 123-09,Macon County,0
Mid-Atlantic,PA,Hazleton Generation,10870,TURB2,Hazleton Generation TURB2,Luzerne County,646.71
Mid-Atlantic,PA,Hazleton Generation,10870,TURB3,Hazleton Generation TURB3,Luzerne County,1359.47
Mid-Atlantic,PA,Hazleton Generation,10870,TURB4,Hazleton Generation TURB4,Luzerne County,953.09
Mid-Atlantic,PA,Hazleton Generation,10870,TURBIN,Hazleton Generation TURBIN,Luzerne County,1007.56
New England,MA,Pittsfield Generating,50002,1,Pittsfield Generating 1,Berkshire County,37151.5
New England,MA,Pittsfield Generating,50002,2,Pittsfield Generating 2,Berkshire County,42228.53
New England,MA,Pittsfield Generating,50002,3,Pittsfield Generating 3,Berkshire County,40674.14
New York,NJ,Linden Cogeneration Facility,50006,004001,Linden Cogeneration Facility 004001,Union County,1811198.49
New York,NJ,Linden Cogeneration Facility,50006,005001,Linden Cogeneration Facility 005001,Union County,986699.07
New York,NJ,Linden Cogeneration Facility,50006,006001,Linden Cogeneration Facility 006001,Union County,869455.68
New York,NJ,Linden Cogeneration Facility,50006,007001,Linden Cogeneration Facility 007001,Union County,997788.19
New York,NJ,Linden Cogeneration Facility,50006,008001,Linden Cogeneration Facility 008001,Union County,1023295.47
New York,NJ,Linden Cogeneration Facility,50006,009001,Linden Cogeneration Facility 009001,Union County,1050770.4
Midwest,LA,Nelson Industrial Steam Company,50030,1A,Nelson Industrial Steam Company 1A,Calcasieu Parish,0
Midwest,LA,Nelson Industrial Steam Company,50030,2A,Nelson Industrial Steam Company 2A,Calcasieu Parish,0
Mid-Atlantic,PA,Northeastern Power Company,50039,031,Northeastern Power Company 031,Schuylkill County,172443.42
Mid-Atlantic,OH,The Ohio State University,50044,B132,The Ohio State University B132,Franklin County,0
Mid-Atlantic,PA,"Marcus Hook 50, L.P.",50074,001,"Marcus Hook 50, L.P. 001",Delaware County,147.92
Texas,TX,Paris Energy Center,50109,HRSG1,Paris Energy Center HRSG1,Lamar County,125334.42
Texas,TX,Paris Energy Center,50109,HRSG2,Paris Energy Center HRSG2,Lamar County,127004.73
California,CA,Coalinga Cogeneration Facility,50131,1,Coalinga Cogeneration Facility 1,Fresno County,0
Texas,TX,New Gulf Power Facility,50137,1,New Gulf Power Facility 1,Wharton County,5064.87
Mid-Atlantic,WV,UCC South Charleston Plant,50151,B26,UCC South Charleston Plant B26,Kanawha County,0
Mid-Atlantic,WV,UCC South Charleston Plant,50151,B27,UCC South Charleston Plant B27,Kanawha County,0
New York,NY,"Niagara Generation, LLC",50202,1,"Niagara Generation, LLC 1",Niagara County,0
Midwest,IN,Purdue University-Wade Utility,50240,2,Purdue University-Wade Utility 2,Tippecanoe County,0
Midwest,IN,Purdue University-Wade Utility,50240,3,Purdue University-Wade Utility 3,Tippecanoe County,0
Midwest,IN,Purdue University-Wade Utility,50240,5,Purdue University-Wade Utility 5,Tippecanoe County,0
Midwest,IN,Purdue University-Wade Utility,50240,7,Purdue University-Wade Utility 7,Tippecanoe County,0
New England,ME,Bucksport Generation LLC,50243,GEN4,Bucksport Generation LLC GEN4,Hancock County,6681.61
Mid-Atlantic,PA,PEI Power Corporation,50279,2,PEI Power Corporation 2,Lackawanna County,82043.78
Mid-Atlantic,MD,Luke Paper Company,50282,PR003,Luke Paper Company PR003,Allegany County,0
Mid-Atlantic,MD,Luke Paper Company,50282,PR004,Luke Paper Company PR004,Allegany County,0
Mid-Atlantic,MD,Luke Paper Company,50282,PR005,Luke Paper Company PR005,Allegany County,0
New York,NY,Bethpage Energy Center,50292,GT1,Bethpage Energy Center GT1,Nassau County,182087.3
New York,NY,Bethpage Energy Center,50292,GT2,Bethpage Energy Center GT2,Nassau County,209944.35
New York,NY,Bethpage Energy Center,50292,GT3,Bethpage Energy Center GT3,Nassau County,150818.67
New York,NY,Bethpage Energy Center,50292,GT4,Bethpage Energy Center GT4,Nassau County,179694.54
Tennessee,TN,Packaging Corporation of America,50296,017,Packaging Corporation of America 017,Hardin County,0
New York,NY,Cornell University Ithaca Campus,50368,CT1,Cornell University Ithaca Campus CT1,Tompkins County,0
New York,NY,Cornell University Ithaca Campus,50368,CT2,Cornell University Ithaca Campus CT2,Tompkins County,0
Mid-Atlantic,NJ,Newark Bay Cogen,50385,1001,Newark Bay Cogen 1001,Essex County,25631.16
Mid-Atlantic,NJ,Newark Bay Cogen,50385,2001,Newark Bay Cogen 2001,Essex County,26846.35
Mid-Atlantic,PA,Pixelle Specialty Solutions,50397,034,Pixelle Specialty Solutions 034,York County,0
Mid-Atlantic,PA,Pixelle Specialty Solutions,50397,035,Pixelle Specialty Solutions 035,York County,0
Mid-Atlantic,PA,Pixelle Specialty Solutions,50397,036,Pixelle Specialty Solutions 036,York County,0
Mid-Atlantic,PA,Pixelle Specialty Solutions,50397,038,Pixelle Specialty Solutions 038,York County,0
Mid-Atlantic,PA,Pixelle Specialty Solutions,50397,039,Pixelle Specialty Solutions 039,York County,0
Mid-Atlantic,PA,Kimberly-Clark Tissue Company,50410,034,Kimberly-Clark Tissue Company 034,Delaware County,0
Mid-Atlantic,PA,Kimberly-Clark Tissue Company,50410,035,Kimberly-Clark Tissue Company 035,Delaware County,0
New York,NY,Indeck-Silver Springs Energy Center,50449,1,Indeck-Silver Springs Energy Center 1,Wyoming County,58555
New York,NY,Indeck-Oswego Energy Center,50450,1,Indeck-Oswego Energy Center 1,Oswego County,57770.25
New York,NY,Indeck-Yerkes Energy Center,50451,1,Indeck-Yerkes Energy Center 1,Erie County,51714
New York,NY,Indeck-Corinth Energy Center,50458,1,Indeck-Corinth Energy Center 1,Saratoga County,684681.25
Mid-Atlantic,PA,Procter & Gamble Paper Products,50463,328001,Procter & Gamble Paper Products 328001,Wyoming County,164018.91
Mid-Atlantic,PA,Procter & Gamble Paper Products,50463,328002,Procter & Gamble Paper Products 328002,Wyoming County,215257.64
New York,NY,Covanta Niagara,50472,BLR05,Covanta Niagara BLR05,Niagara County,0
New York,NY,Covanta Niagara,50472,R1B01,Covanta Niagara R1B01,Niagara County,0
New York,NY,Covanta Niagara,50472,R1B02,Covanta Niagara R1B02,Niagara County,0
Mid-Atlantic,VA,"GP Big Island, LLC",50479,6,"GP Big Island, LLC 6",Bedford County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,253-25,Eastman Chemical Company 253-25,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,253-26,Eastman Chemical Company 253-26,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,253-27,Eastman Chemical Company 253-27,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,253-28,Eastman Chemical Company 253-28,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,253-29,Eastman Chemical Company 253-29,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,325-30,Eastman Chemical Company 325-30,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,325-31,Eastman Chemical Company 325-31,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,83-23,Eastman Chemical Company 83-23,Sullivan County,0
Mid-Atlantic,TN,Eastman Chemical Company,50481,83-24,Eastman Chemical Company 83-24,Sullivan County,0
Mid-Atlantic,WV,Axiall Corporation Natrium Plant,50491,001,Axiall Corporation Natrium Plant 001,Marshall County,0
Mid-Atlantic,WV,Axiall Corporation Natrium Plant,50491,002,Axiall Corporation Natrium Plant 002,Marshall County,0
Mid-Atlantic,WV,Axiall Corporation Natrium Plant,50491,003,Axiall Corporation Natrium Plant 003,Marshall County,0
Mid-Atlantic,NJ,"Bayonne Plant Holding, LLC",50497,001001,"Bayonne Plant Holding, LLC 001001",Hudson County,12511.79
Mid-Atlantic,NJ,"Bayonne Plant Holding, LLC",50497,002001,"Bayonne Plant Holding, LLC 002001",Hudson County,11209.01
Mid-Atlantic,NJ,"Bayonne Plant Holding, LLC",50497,004001,"Bayonne Plant Holding, LLC 004001",Hudson County,4142.19
New England,CT,Capitol District Energy Center,50498,GT,Capitol District Energy Center GT,Hartford County,52740.49
Mid-Atlantic,NC,Rosemary Power Station,50555,1,Rosemary Power Station 1,Halifax County,67411.53
Mid-Atlantic,NC,Rosemary Power Station,50555,2,Rosemary Power Station 2,Halifax County,33389.4
Central,OK,Frontier Generating Station,50558,CC01,Frontier Generating Station CC01,Oklahoma County,74091.28
Mid-Atlantic,NJ,Eagle Point Power Generation,50561,0001,Eagle Point Power Generation 0001,Gloucester County,324364.41
Mid-Atlantic,NJ,Eagle Point Power Generation,50561,0002,Eagle Point Power Generation 0002,Gloucester County,272722.51
Mid-Atlantic,PA,Veolia Energy Philadelphia - Schuylkill,50607,23,Veolia Energy Philadelphia - Schuylkill 23,Philadelphia County,0
Mid-Atlantic,PA,Veolia Energy Philadelphia - Schuylkill,50607,24,Veolia Energy Philadelphia - Schuylkill 24,Philadelphia County,0
Mid-Atlantic,PA,Veolia Energy Philadelphia - Schuylkill,50607,26,Veolia Energy Philadelphia - Schuylkill 26,Philadelphia County,0
Mid-Atlantic,PA,Veolia Energy Philadelphia - Schuylkill,50607,RSB1,Veolia Energy Philadelphia - Schuylkill RSB1,Philadelphia County,0
Mid-Atlantic,PA,Veolia Energy Philadelphia - Schuylkill,50607,RSB2,Veolia Energy Philadelphia - Schuylkill RSB2,Philadelphia County,0
Mid-Atlantic,PA,"WPS Westwood Generation, LLC",50611,031,"WPS Westwood Generation, LLC 031",Schuylkill County,24104.87
California,CA,McKittrick Limited,50612,GT1,McKittrick Limited GT1,Kern County,0
Midwest,TX,ExxonMobil Beaumont Refinery,50625,61STK1,ExxonMobil Beaumont Refinery 61STK1,Jefferson County,2210696.72
Midwest,TX,ExxonMobil Beaumont Refinery,50625,61STK2,ExxonMobil Beaumont Refinery 61STK2,Jefferson County,2023500.39
Midwest,TX,ExxonMobil Beaumont Refinery,50625,61STK3,ExxonMobil Beaumont Refinery 61STK3,Jefferson County,1996323.46
Mid-Atlantic,IL,Exxonmobil Oil Corporation,50627,20B1,Exxonmobil Oil Corporation 20B1,Will County,63526.5
Mid-Atlantic,IL,Exxonmobil Oil Corporation,50627,55B100,Exxonmobil Oil Corporation 55B100,Will County,0
Rocky Mountains,CO,J M Shafer,50707,S001,J M Shafer S001,Weld County,87624.97
Rocky Mountains,CO,J M Shafer,50707,S002,J M Shafer S002,Weld County,71921.76
Rocky Mountains,CO,J M Shafer,50707,S003,J M Shafer S003,Weld County,86005.14
Rocky Mountains,CO,J M Shafer,50707,S004,J M Shafer S004,Weld County,59501.34
Rocky Mountains,CO,J M Shafer,50707,S005,J M Shafer S005,Weld County,75371.37
Mid-Atlantic,PA,US Steel (Clairton Coke),50729,CLBLR1,US Steel (Clairton Coke) CLBLR1,Allegheny County,0
Mid-Atlantic,PA,US Steel (Clairton Coke),50729,CLBLR2,US Steel (Clairton Coke) CLBLR2,Allegheny County,0
Mid-Atlantic,PA,US Steel (Edgar Thomson),50732,ETBLR1,US Steel (Edgar Thomson) ETBLR1,Allegheny County,0
Mid-Atlantic,PA,US Steel (Edgar Thomson),50732,ETBLR2,US Steel (Edgar Thomson) ETBLR2,Allegheny County,0
Mid-Atlantic,PA,US Steel (Edgar Thomson),50732,ETBLR3,US Steel (Edgar Thomson) ETBLR3,Allegheny County,0
Midwest,IN,US Steel Corp - Gary Works,50733,701B1,US Steel Corp - Gary Works 701B1,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,701B2,US Steel Corp - Gary Works 701B2,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,701B3,US Steel Corp - Gary Works 701B3,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,701B5,US Steel Corp - Gary Works 701B5,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,701B6,US Steel Corp - Gary Works 701B6,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,720B1,US Steel Corp - Gary Works 720B1,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,720B2,US Steel Corp - Gary Works 720B2,Lake County,0
Midwest,IN,US Steel Corp - Gary Works,50733,720B3,US Steel Corp - Gary Works 720B3,Lake County,0
New England,CT,EmpireCo Sterling Energy Facility,50736,B1,EmpireCo Sterling Energy Facility B1,Windham County,0
New England,CT,EmpireCo Sterling Energy Facility,50736,B2,EmpireCo Sterling Energy Facility B2,Windham County,0
New York,NY,Sterling Power Plant,50744,00001,Sterling Power Plant 00001,Oneida County,9370.77
Mid-Atlantic,PA,Panther Creek Energy Facility,50776,1,Panther Creek Energy Facility 1,Carbon County,0
Mid-Atlantic,PA,Panther Creek Energy Facility,50776,2,Panther Creek Energy Facility 2,Carbon County,0
Mid-Atlantic,NJ,"EFS Parlin Holdings, LLC",50799,001001,"EFS Parlin Holdings, LLC 001001",Middlesex County,16212.58
Mid-Atlantic,NJ,"EFS Parlin Holdings, LLC",50799,003001,"EFS Parlin Holdings, LLC 003001",Middlesex County,14884.53
Carolinas,SC,"WestRock CP, LLC Florence Mill",50806,16,"WestRock CP, LLC Florence Mill 16",Florence County,0
Texas,TX,"Optim Energy Altura Cogen, LLC",50815,ENG101,"Optim Energy Altura Cogen, LLC ENG101",Harris County,527230.7
Texas,TX,"Optim Energy Altura Cogen, LLC",50815,ENG201,"Optim Energy Altura Cogen, LLC ENG201",Harris County,527459.43
Texas,TX,"Optim Energy Altura Cogen, LLC",50815,ENG301,"Optim Energy Altura Cogen, LLC ENG301",Harris County,520825.17
Texas,TX,"Optim Energy Altura Cogen, LLC",50815,ENG401,"Optim Energy Altura Cogen, LLC ENG401",Harris County,513227.8
Texas,TX,"Optim Energy Altura Cogen, LLC",50815,ENG501,"Optim Energy Altura Cogen, LLC ENG501",Harris County,528344.09
Texas,TX,"Optim Energy Altura Cogen, LLC",50815,ENG601,"Optim Energy Altura Cogen, LLC ENG601",Harris County,428972.21
Midwest,MI,TES Filer City Station,50835,1,TES Filer City Station 1,Manistee County,0
Midwest,MI,TES Filer City Station,50835,2,TES Filer City Station 2,Manistee County,0
Mid-Atlantic,NJ,Elmwood Park Power - LLC,50852,002001,Elmwood Park Power - LLC 002001,Bergen County,3762.47
California,CA,Sargent Canyon Cogen Facility,50864,1,Sargent Canyon Cogen Facility 1,Monterey County,0
California,CA,Salinas River Cogeneration Facility,50865,1,Salinas River Cogeneration Facility 1,Monterey County,93958.9
Mid-Atlantic,PA,Wheelabrator Frackville Energy,50879,GEN1,Wheelabrator Frackville Energy GEN1,Schuylkill County,0
Mid-Atlantic,PA,Northampton Generating Plant,50888,NGC01,Northampton Generating Plant NGC01,Northampton County,264318.28
Mid-Atlantic,VA,WestRock Virginia Corp Covington Ops,50900,001,WestRock Virginia Corp Covington Ops 001,Alleghany County,0
Mid-Atlantic,VA,WestRock Virginia Corp Covington Ops,50900,002,WestRock Virginia Corp Covington Ops 002,Alleghany County,0
Mid-Atlantic,VA,WestRock Virginia Corp Covington Ops,50900,003,WestRock Virginia Corp Covington Ops 003,Alleghany County,0
