Vehicle Type,Engine Package,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Transmission - CVT (Non-Hybrid)
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2010","1508.758","0.654443","26.20023","20.77825","17.92157","23.61830","427.70689","495.88279","376.27595","4315.862","47.24890","194.6326","232.5168","8.7751","1.199755","0.053525","45.04538","0.111","0.852","0.037","0.014","0.000","0.826","0.022","0.000","0.139"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2011","2058.384","0.670653","26.22277","20.78054","17.89111","23.66356","427.65980","496.72716","375.55636","4399.716","48.02149","196.9000","236.9705","8.7698","1.208633","0.053480","45.77232","0.123","0.810","0.067","0.008","0.000","0.823","0.007","0.000","0.162"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2012","1929.964","0.696389","26.10429","20.69076","17.79393","23.58763","429.51547","499.44009","376.76532","4380.547","47.98642","199.8556","242.9152","8.5988","1.220048","0.055196","45.43443","0.107","0.839","0.054","0.024","0.000","0.834","0.007","0.000","0.135"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2013","2216.312","0.669658","26.93116","21.30169","18.32000","24.28320","417.19693","485.09817","365.97319","4381.491","48.48153","197.4118","242.3365","8.5981","1.229533","0.054933","46.89685","0.146","0.815","0.039","0.018","0.000","0.775","0.009","0.000","0.198"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2014","2166.349","0.584525","28.26640","22.25436","19.19079","25.30136","399.33751","463.08677","351.24595","4232.106","47.57021","188.0083","228.8916","8.7276","1.222289","0.053650","47.40173","0.123","0.855","0.022","0.020","0.000","0.697","0.010","0.000","0.273"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2015","2831.106","0.602766","28.42167","22.35927","19.22696","25.49222","397.46383","462.21548","348.61610","4291.158","47.91100","189.6625","235.5323","8.5343","1.241407","0.054356","48.37119","0.120","0.839","0.041","0.017","0.000","0.706","0.007","0.000","0.270"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2016","2357.004","0.497201","29.10133","22.80423","19.72569","25.85472","389.70834","450.52921","343.72830","4273.922","47.58224","186.3849","231.4504","8.5880","1.241713","0.053548","49.30718","0.117","0.849","0.034","0.017","0.000","0.663","0.023","0.000","0.296"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2017","2645.920","0.490792","29.68282","23.33118","20.13626","26.50351","380.90651","441.34304","335.31404","4278.764","47.51377","183.8128","231.7813","8.5292","1.254527","0.053469","50.59968","0.094","0.874","0.031","0.013","0.000","0.685","0.030","0.000","0.271"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2018","2618.289","0.459983","29.72524","23.30686","20.15372","26.42581","381.30409","440.96071","336.29998","4298.540","47.60493","185.9807","230.6335","8.4965","1.235361","0.053061","50.66115","0.102","0.861","0.038","0.012","0.000","0.726","0.034","0.000","0.228"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","2019","2121.856","0.360061","30.55801","23.80197","20.59104","26.97527","373.37244","431.59540","329.44986","4341.678","47.93045","186.3473","240.2288","8.1604","1.295601","0.054909","52.55319","0.110","0.852","0.038","0.004","0.000","0.757","0.058","0.000","0.181"
"Truck SUV","Port, Variable Valve Timing, Multi-Valve","Prelim. 2020","-","0.289005","31.66613","24.36707","21.55858","27.02275","364.71349","412.22560","328.87102","4260.346","47.23440","174.8171","225.5305","8.2331","1.315330","0.052264","53.48476","0.154","0.805","0.042","0.013","0.000","0.776","0.117","0.000","0.094"
"Pickup","Port, Variable Valve Timing, Multi-Valve","1999","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2000","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2001","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2004","472.803","0.188715","19.27251","15.54595","13.40490","17.73298","571.66005","662.96657","501.15661","5392.580","-","299.3909","277.5250","8.8857","0.935239","0.051575","41.71916","0.000","0.615","0.385","0.021","0.000","0.979","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2005","899.856","0.391175","20.18228","16.18320","13.97474","18.37366","549.14987","635.93333","483.68164","4946.266","-","274.8370","263.4177","8.6157","0.968852","0.053402","39.83026","0.000","0.512","0.488","0.075","0.000","0.925","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2006","1039.741","0.475185","20.31210","16.28120","14.06553","18.47690","545.84414","631.82821","480.97896","4887.002","-","267.3647","257.2385","8.7713","0.974184","0.052673","39.62055","0.000","0.514","0.486","0.073","0.000","0.927","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2007","732.310","0.346545","20.02563","16.08382","13.82691","18.34242","552.54297","642.73235","484.50537","5149.089","-","280.6118","277.9842","8.7307","0.997874","0.053513","41.22602","0.000","0.514","0.486","0.077","0.000","0.923","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2008","617.185","0.344051","20.20137","16.24040","13.90148","18.60140","547.21549","639.28468","477.75978","5203.737","63.32310","282.6923","292.9291","8.6654","1.036263","0.055455","42.02443","0.000","0.522","0.478","0.066","0.000","0.934","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2009","290.020","0.293103","22.04761","17.63054","15.18372","20.07046","504.06847","585.29806","442.79001","4896.738","59.05753","256.0433","253.6160","8.8066","1.000100","0.051042","42.84297","0.000","0.519","0.481","0.113","0.000","0.887","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2010","460.446","0.360767","21.46782","17.22284","14.72580","19.74916","516.00089","603.49865","449.99381","5089.791","61.93207","268.5712","280.7267","8.3955","1.041692","0.054799","43.68050","0.000","0.512","0.488","0.053","0.000","0.947","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2011","580.190","0.392319","21.52047","17.29884","14.85511","19.74979","513.73373","598.24519","449.97947","5195.119","62.95725","269.3392","298.2169","8.2021","1.101994","0.056865","44.82630","0.000","0.583","0.417","0.031","0.000","0.969","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2012","615.697","0.453870","21.90944","17.57374","15.09053","20.06449","505.69774","588.91228","442.92186","5092.083","61.49800","265.5628","291.4681","8.2738","1.092022","0.056679","44.60483","0.000","0.563","0.437","0.033","0.000","0.967","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2013","733.724","0.465271","22.24624","17.83458","15.26946","20.42274","498.30166","582.01132","435.15226","5234.465","63.28269","268.3372","311.2630","8.0549","1.148665","0.058671","46.57413","0.000","0.554","0.446","0.025","0.000","0.975","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2014","749.573","0.388607","21.95675","17.62380","15.08111","20.19203","504.26118","589.28004","440.12414","5301.718","63.96876","272.2195","315.4159","7.9992","1.151832","0.058795","46.66205","0.000","0.579","0.421","0.018","0.000","0.982","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2015","440.194","0.246471","22.71449","18.12401","15.67178","20.54975","490.34395","567.07025","432.46270","4811.630","60.86288","250.8538","269.6439","8.4469","1.074079","0.055392","43.55350","0.000","0.537","0.463","0.035","0.000","0.965","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2016","517.139","0.271220","23.52088","18.70728","16.17336","21.21466","475.05582","549.48372","418.90845","4888.222","61.21062","242.1511","287.7278","8.0341","1.197675","0.058563","45.80944","0.000","0.547","0.453","0.022","0.000","0.978","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2017","591.969","0.288236","23.85928","18.96264","16.43099","21.45663","468.65848","540.86828","414.18441","4857.598","60.78637","235.8026","286.7050","8.0291","1.225046","0.058705","46.16454","0.000","0.603","0.397","0.028","0.000","0.972","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2018","937.381","0.414912","24.69909","19.57993","16.93116","22.19995","453.88302","524.89009","400.31628","4945.777","64.42035","216.6881","331.3891","7.0416","1.601642","0.066769","48.68549","0.000","0.668","0.332","0.010","0.000","0.990","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","2019","1063.646","0.421942","25.09331","19.84451","17.23767","22.40002","447.83158","515.55679","396.74064","4864.483","62.26978","211.1123","313.7262","7.2174","1.554733","0.064183","48.55285","0.000","0.672","0.328","0.012","0.000","0.988","0.000","0.000","0.000"
"Pickup","Port, Variable Valve Timing, Multi-Valve","Prelim. 2020","-","0.383634","24.90359","19.67057","17.24501","22.00551","451.79161","515.33751","403.85348","4987.047","60.61584","216.2098","315.5553","7.1837","1.525431","0.063036","49.31564","0.000","0.736","0.264","0.019","0.000","0.981","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","1999","119.956","0.081987","24.08798","19.74830","16.72719","23.42864","450.01340","531.29080","379.32206","4210.181","-","195.1905","196.3054","10.4876","1.008292","0.046683","41.58154","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2000","253.536","0.149938","23.99369","19.62004","16.54922","23.29086","452.95523","537.00423","381.56595","4240.855","-","196.9696","197.2257","10.0309","1.003920","0.046563","41.60335","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2001","209.373","0.169889","24.29581","19.75973","16.74002","23.23478","449.75302","530.88359","382.48701","4294.981","-","200.1089","207.0502","9.6419","1.041018","0.048403","42.41513","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2002","259.451","0.208698","24.34061","19.73413","16.66413","23.19420","450.33657","533.30119","383.15612","4286.869","-","199.6384","226.2418","9.1098","1.133365","0.052736","42.29786","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2003","241.448","0.195990","24.25926","19.63635","16.45130","23.18703","452.57912","540.20059","383.27463","4342.096","-","202.8416","229.1357","8.9465","1.129364","0.052723","42.63776","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2004","439.509","0.461143","24.85152","20.06313","16.67105","23.80483","442.95176","533.07991","373.32763","4474.576","-","205.8037","232.9535","8.9972","1.131822","0.052050","44.94506","0.941","0.059","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2005","370.654","0.250298","25.24964","20.32977","16.77623","24.19617","437.14217","529.73752","367.28954","4500.000","-","207.5264","241.8781","8.7490","1.164977","0.053751","45.82567","0.935","0.065","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2006","420.567","0.360675","25.32921","20.39545","16.81789","24.29405","435.73449","528.42546","365.80972","4488.047","-","206.8438","229.4143","9.1158","1.108091","0.051114","45.85457","0.951","0.049","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2007","342.318","0.404042","25.05141","20.16447","16.67554","23.94365","440.72564","532.93636","371.16316","4500.000","-","211.9294","249.8371","8.6885","1.179038","0.055519","45.41774","0.977","0.023","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2008","302.567","0.383048","25.76011","20.68043","17.17492","24.44422","429.73000","517.44054","363.56240","4445.833","54.51502","207.8141","247.2405","8.7961","1.188126","0.055469","46.00727","0.957","0.043","0.000","0.003","0.000","0.997","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2009","173.263","0.470729","26.04124","20.87626","17.38884","24.59780","425.69894","511.07488","361.29252","4514.377","53.63459","202.5116","240.0003","8.8800","1.181246","0.053051","47.11890","0.961","0.039","0.000","0.006","0.000","0.994","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2010","204.179","0.365168","25.68362","20.64018","17.09208","24.47263","430.56789","519.94851","363.14041","4590.416","53.81786","207.2760","241.3961","8.9952","1.163089","0.052552","47.36953","0.972","0.028","0.000","0.007","0.000","0.993","0.000","0.000","0.000"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2011","474.642","0.911079","26.44677","21.11790","17.62530","24.82963","420.82782","504.21848","357.91908","4520.557","55.54848","213.9576","266.2165","8.1414","1.243601","0.058916","47.78615","0.945","0.055","0.000","0.000","0.000","0.966","0.000","0.000","0.034"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2012","599.194","0.904740","26.87914","21.46838","17.80385","25.41460","413.95768","499.16179","349.68090","4455.751","54.76650","211.7633","262.1359","8.2126","1.233827","0.058675","47.83362","0.971","0.029","0.000","0.002","0.000","0.962","0.000","0.000","0.036"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2013","508.817","0.890983","26.39862","21.14294","17.49586","25.08816","420.32953","507.94868","354.23087","4594.323","54.95463","213.2098","267.7372","8.2113","1.252675","0.058202","48.55192","0.960","0.040","0.000","0.001","0.000","0.965","0.000","0.000","0.034"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2014","646.262","0.962258","27.03571","21.57466","17.96225","25.43327","411.91851","494.75976","349.42424","4454.256","54.76610","210.3025","261.1412","8.2057","1.236876","0.058417","48.09510","0.967","0.033","0.000","0.001","0.000","0.970","0.000","0.000","0.030"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2015","620.584","0.947590","27.54432","21.86420","18.35251","25.55271","406.46362","484.23899","347.79097","4402.811","54.49590","202.7160","249.1276","8.4745","1.220988","0.056189","48.13244","0.942","0.048","0.010","0.000","0.000","0.914","0.000","0.000","0.086"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2016","566.635","0.899493","27.25093","21.74079","18.08102","25.65874","408.77086","491.50993","346.35367","4445.175","54.91835","207.7507","255.5060","8.3010","1.225257","0.057289","48.37555","0.961","0.027","0.012","0.000","0.000","0.968","0.000","0.000","0.032"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2017","569.353","0.923391","28.05678","22.29531","18.38555","26.55541","398.60405","483.36883","334.65868","4491.030","55.48383","206.1101","267.6733","7.8725","1.289816","0.059220","50.09448","0.932","0.058","0.010","0.000","0.000","0.937","0.000","0.000","0.063"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2018","350.044","0.689383","27.81812","22.24402","18.36971","26.45281","399.52310","483.78542","335.95678","4474.492","55.48233","206.0670","267.7709","7.8478","1.291036","0.059520","49.84292","0.943","0.039","0.019","0.000","0.000","0.961","0.000","0.000","0.039"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2019","356.926","0.643235","27.25622","21.80140","18.02121","25.89985","407.63442","493.14112","343.12937","4500.839","55.38556","210.4357","273.8012","7.7989","1.295425","0.060604","49.14029","0.940","0.039","0.022","0.000","0.000","0.943","0.000","0.000","0.057"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","Prelim. 2020","-","0.641651","27.73686","21.99853","18.47923","25.68931","403.98159","480.91835","345.94158","4669.000","55.38906","203.4203","271.1974","7.8665","1.323447","0.057929","51.25686","0.811","0.151","0.038","0.000","0.000","0.939","0.000","0.000","0.061"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","1999","22.313","0.045679","24.48640","19.87068","17.51995","22.48494","447.24180","507.25022","395.24237","4000.000","-","183.0000","220.0000","9.2195","1.202186","0.055000","39.74137","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2000","30.948","0.050171","24.21030","19.58613","17.21670","22.16916","453.73947","516.18484","400.87222","4000.000","-","183.0000","220.0000","8.8140","1.202186","0.055000","39.17226","1.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
